Fitness,Location
0.4498965028975449,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)"
0.4421064867625846,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)"
0.414146605979042,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)"
0.40635658984408174,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)"
0.5297962711570705,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)"
0.5220062550221103,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)"
0.49404637423856756,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)"
0.48625635810360734,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)"
0.5084448722924912,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)"
0.5006548561575309,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)"
0.4726949753739883,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)"
0.4649049592390281,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)"
0.4944932885743287,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)"
0.48670327243936845,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)"
0.45874339165582584,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)"
0.45095337552086556,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)"
0.4731418897097496,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)"
0.4653518735747893,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)"
0.4373919927912466,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)"
0.42960197665628624,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)"
0.4821705052427977,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)"
0.4743804891078375,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)"
0.44642060832429475,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)"
0.4386305921893345,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)"
0.4608191063782184,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)"
0.4530290902432581,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)"
0.4250692094597155,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)"
0.4172791933247552,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)"
0.4468675226600559,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)"
0.43907750652509564,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)"
0.411117625741553,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)"
0.40332760960659275,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)"
0.4255161237954767,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)"
0.41772610766051643,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)"
0.38976622687697376,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)"
0.38197621074201343,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)"
0.5717886375076499,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)"
0.5639986213726896,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)"
0.5360387405891469,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)"
0.5282487244541867,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)"
0.5504372386430705,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)"
0.5426472225081103,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)"
0.5146873417245676,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)"
0.5068973255896074,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)"
0.5364856549249081,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)"
0.5286956387899477,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)"
0.5007357580064051,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)"
0.4929457418714449,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)"
0.5151342560603289,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)"
0.5073442399253686,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)"
0.4793843591418259,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)"
0.47159434300686565,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)"
0.524162871593377,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)"
0.5163728554584168,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)"
0.4884129746748741,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)"
0.4806229585399138,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)"
0.5028114727287977,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)"
0.49502145659383745,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)"
0.46706157581029484,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)"
0.45927155967533456,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)"
0.4888598890106352,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)"
0.48106987287567493,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)"
0.4531099920921323,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)"
0.4453199759571721,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)"
0.46750849014605605,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)"
0.4597184740110958,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)"
0.43175859322755306,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)"
0.4239685770925927,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)"
0.5474082584055815,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)"
0.5396182422706213,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)"
0.5116583614870787,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 0)"
0.5038683453521184,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 1)"
0.5260568595410023,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0)"
0.5182668434060421,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 1)"
0.4903069626224994,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0)"
0.4825169464875391,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1)"
0.5121052758228399,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 0)"
0.5043152596878796,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 1)"
0.47635537890433693,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 0)"
0.46856536276937666,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 1)"
0.49075387695826056,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 0)"
0.4829638608233003,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 1)"
0.45500398003975767,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 0)"
0.4472139639047974,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 1)"
0.4997824924913087,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0)"
0.49199247635634846,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 1)"
0.46403259557280585,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 0)"
0.4562425794378456,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 1)"
0.47843109362672953,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 0)"
0.47064107749176926,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 1)"
0.4426811967082266,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 0)"
0.4348911805732662,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 1)"
0.46447950990856707,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0)"
0.4566894937736068,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 1)"
0.42872961299006407,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 0)"
0.42093959685510374,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 1)"
0.4431281110439878,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 0)"
0.4353380949090274,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 1)"
0.4073782141254848,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 0)"
0.39958819799052453,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 1)"
0.5487126897890803,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)"
0.54092267365412,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 1)"
0.5129627928705773,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)"
0.5051727767356171,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 1)"
0.5273612909245011,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)"
0.5195712747895408,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 1)"
0.4916113940059981,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0)"
0.48382137787103785,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 1)"
0.5134097072063386,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0)"
0.5056196910713784,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 1)"
0.47765981028783566,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 0)"
0.4698697941528754,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 1)"
0.49205830834175923,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 0)"
0.484268292206799,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 1)"
0.4563084114232564,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0)"
0.4485183952882961,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 1)"
0.5010869238748075,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0)"
0.49329690773984713,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 1)"
0.4653370269563045,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 0)"
0.4575470108213443,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 1)"
0.47973552501022826,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 0)"
0.471945508875268,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 1)"
0.44398562809172526,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 0)"
0.43619561195676493,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 1)"
0.4657839412920658,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 0)"
0.4579939251571055,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 1)"
0.4300340443735628,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 0)"
0.42224402823860246,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 1)"
0.44443254242748653,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 0)"
0.43664252629252615,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 1)"
0.40868264550898353,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 0)"
0.40089262937402326,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 1)"
0.5243323106870119,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0)"
0.5165422945520517,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 1)"
0.488582413768509,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 0)"
0.48079239763354875,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 1)"
0.5029809118224328,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 0)"
0.4951908956874725,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 1)"
0.46723101490392976,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 0)"
0.4594409987689695,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 1)"
0.48902932810427024,"(0, 0, 1, 0, 1, 0, 1, 0, 0, 0)"
0.48123931196931,"(0, 0, 1, 0, 1, 0, 1, 0, 0, 1)"
0.4532794311857673,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 0)"
0.445489415050807,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 1)"
0.4676779292396909,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 0)"
0.45988791310473065,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 1)"
0.43192803232118804,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 0)"
0.42413801618622776,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 1)"
0.4767065447727391,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 0)"
0.46891652863777883,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 1)"
0.4409566478542362,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 0)"
0.43316663171927594,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 1)"
0.4553551459081599,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 0)"
0.4475651297731996,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 1)"
0.41960524898965695,"(0, 0, 1, 0, 1, 1, 0, 1, 1, 0)"
0.41181523285469657,"(0, 0, 1, 0, 1, 1, 0, 1, 1, 1)"
0.44140356218999743,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 0)"
0.43361354605503716,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 1)"
0.4056536652714945,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 0)"
0.39786364913653416,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 1)"
0.42005216332541817,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 0)"
0.41226214719045784,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 1)"
0.3843022664069152,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 0)"
0.3765122502719549,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 1)"
0.5663246770375913,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0)"
0.5585346609026309,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 1)"
0.5305747801190883,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 0)"
0.5227847639841281,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 1)"
0.5449732781730121,"(0, 0, 1, 1, 0, 0, 0, 1, 0, 0)"
0.5371832620380518,"(0, 0, 1, 1, 0, 0, 0, 1, 0, 1)"
0.509223381254509,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 0)"
0.5014333651195488,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 1)"
0.5310216944548496,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0)"
0.5232316783198894,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 1)"
0.4952717975363467,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 0)"
0.4874817814013864,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 1)"
0.5096702955902704,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 0)"
0.5018802794553101,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 1)"
0.47392039867176744,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 0)"
0.46613038253680716,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 1)"
0.5186989111233186,"(0, 0, 1, 1, 0, 1, 0, 0, 0, 0)"
0.5109088949883583,"(0, 0, 1, 1, 0, 1, 0, 0, 0, 1)"
0.4829490142048156,"(0, 0, 1, 1, 0, 1, 0, 0, 1, 0)"
0.47515899806985534,"(0, 0, 1, 1, 0, 1, 0, 0, 1, 1)"
0.49734751225873924,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 0)"
0.48955749612377897,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 1)"
0.46159761534023636,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 0)"
0.4538075992052761,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 1)"
0.4833959285405768,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 0)"
0.4756059124056165,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 1)"
0.4476460316220739,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 0)"
0.4398560154871136,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 1)"
0.4620445296759976,"(0, 0, 1, 1, 0, 1, 1, 1, 0, 0)"
0.4542545135410373,"(0, 0, 1, 1, 0, 1, 1, 1, 0, 1)"
0.42629463275749463,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 0)"
0.41850461662253424,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 1)"
0.5419442979355231,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 0)"
0.5341542818005628,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 1)"
0.5061944010170201,"(0, 0, 1, 1, 1, 0, 0, 0, 1, 0)"
0.49840438488205985,"(0, 0, 1, 1, 1, 0, 0, 0, 1, 1)"
0.5205928990709437,"(0, 0, 1, 1, 1, 0, 0, 1, 0, 0)"
0.5128028829359834,"(0, 0, 1, 1, 1, 0, 0, 1, 0, 1)"
0.48484300215244086,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 0)"
0.4770529860174806,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 1)"
0.5066413153527812,"(0, 0, 1, 1, 1, 0, 1, 0, 0, 0)"
0.498851299217821,"(0, 0, 1, 1, 1, 0, 1, 0, 0, 1)"
0.4708914184342784,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 0)"
0.4631014022993181,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 1)"
0.4852899164882021,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 0)"
0.4774999003532418,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 1)"
0.44954001956969913,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0)"
0.44175000343473886,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 1)"
0.49431853202125026,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 0)"
0.48652851588629,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 1)"
0.45856863510274726,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 0)"
0.45077861896778704,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 1)"
0.4729671331566709,"(0, 0, 1, 1, 1, 1, 0, 1, 0, 0)"
0.4651771170217106,"(0, 0, 1, 1, 1, 1, 0, 1, 0, 1)"
0.437217236238168,"(0, 0, 1, 1, 1, 1, 0, 1, 1, 0)"
0.4294272201032078,"(0, 0, 1, 1, 1, 1, 0, 1, 1, 1)"
0.4590155494385084,"(0, 0, 1, 1, 1, 1, 1, 0, 0, 0)"
0.45122553330354814,"(0, 0, 1, 1, 1, 1, 1, 0, 0, 1)"
0.42326565252000553,"(0, 0, 1, 1, 1, 1, 1, 0, 1, 0)"
0.41547563638504525,"(0, 0, 1, 1, 1, 1, 1, 0, 1, 1)"
0.43766415057392927,"(0, 0, 1, 1, 1, 1, 1, 1, 0, 0)"
0.429874134438969,"(0, 0, 1, 1, 1, 1, 1, 1, 0, 1)"
0.40191425365542627,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 0)"
0.394124237520466,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 1)"
0.5182920966559463,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)"
0.5105020805209861,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 1)"
0.4825421997374435,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0)"
0.4747521836024832,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 1)"
0.4969406977913672,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 0)"
0.48915068165640696,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 1)"
0.46119080087286424,"(0, 1, 0, 0, 0, 0, 0, 1, 1, 0)"
0.45340078473790396,"(0, 1, 0, 0, 0, 0, 0, 1, 1, 1)"
0.4829891140732047,"(0, 1, 0, 0, 0, 0, 1, 0, 0, 0)"
0.47519909793824444,"(0, 1, 0, 0, 0, 0, 1, 0, 0, 1)"
0.4472392171547018,"(0, 1, 0, 0, 0, 0, 1, 0, 1, 0)"
0.4394492010197415,"(0, 1, 0, 0, 0, 0, 1, 0, 1, 1)"
0.4616377152086254,"(0, 1, 0, 0, 0, 0, 1, 1, 0, 0)"
0.4538476990736651,"(0, 1, 0, 0, 0, 0, 1, 1, 0, 1)"
0.4258878182901225,"(0, 1, 0, 0, 0, 0, 1, 1, 1, 0)"
0.41809780215516223,"(0, 1, 0, 0, 0, 0, 1, 1, 1, 1)"
0.4706663307416735,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0)"
0.4628763146067133,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 1)"
0.4349164338231707,"(0, 1, 0, 0, 0, 1, 0, 0, 1, 0)"
0.4271264176882104,"(0, 1, 0, 0, 0, 1, 0, 0, 1, 1)"
0.44931493187709437,"(0, 1, 0, 0, 0, 1, 0, 1, 0, 0)"
0.4415249157421341,"(0, 1, 0, 0, 0, 1, 0, 1, 0, 1)"
0.4135650349585914,"(0, 1, 0, 0, 0, 1, 0, 1, 1, 0)"
0.40577501882363104,"(0, 1, 0, 0, 0, 1, 0, 1, 1, 1)"
0.4353633481589319,"(0, 1, 0, 0, 0, 1, 1, 0, 0, 0)"
0.42757333202397163,"(0, 1, 0, 0, 0, 1, 1, 0, 0, 1)"
0.3996134512404289,"(0, 1, 0, 0, 0, 1, 1, 0, 1, 0)"
0.39182343510546863,"(0, 1, 0, 0, 0, 1, 1, 0, 1, 1)"
0.41401194929435264,"(0, 1, 0, 0, 0, 1, 1, 1, 0, 0)"
0.40622193315939226,"(0, 1, 0, 0, 0, 1, 1, 1, 0, 1)"
0.37826205237584964,"(0, 1, 0, 0, 0, 1, 1, 1, 1, 0)"
0.37047203624088937,"(0, 1, 0, 0, 0, 1, 1, 1, 1, 1)"
0.493911717553878,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0)"
0.48612170141891775,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 1)"
0.45816182063537514,"(0, 1, 0, 0, 1, 0, 0, 0, 1, 0)"
0.4503718045004149,"(0, 1, 0, 0, 1, 0, 0, 0, 1, 1)"
0.4725603186892989,"(0, 1, 0, 0, 1, 0, 0, 1, 0, 0)"
0.4647703025543386,"(0, 1, 0, 0, 1, 0, 0, 1, 0, 1)"
0.4368104217707959,"(0, 1, 0, 0, 1, 0, 0, 1, 1, 0)"
0.42902040563583554,"(0, 1, 0, 0, 1, 0, 0, 1, 1, 1)"
0.4586087349711364,"(0, 1, 0, 0, 1, 0, 1, 0, 0, 0)"
0.45081871883617614,"(0, 1, 0, 0, 1, 0, 1, 0, 0, 1)"
0.4228588380526334,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 0)"
0.4150688219176731,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 1)"
0.43725733610655715,"(0, 1, 0, 0, 1, 0, 1, 1, 0, 0)"
0.42946731997159676,"(0, 1, 0, 0, 1, 0, 1, 1, 0, 1)"
0.40150743918805415,"(0, 1, 0, 0, 1, 0, 1, 1, 1, 0)"
0.3937174230530939,"(0, 1, 0, 0, 1, 0, 1, 1, 1, 1)"
0.4462859516396052,"(0, 1, 0, 0, 1, 1, 0, 0, 0, 0)"
0.43849593550464494,"(0, 1, 0, 0, 1, 1, 0, 0, 0, 1)"
0.41053605472110233,"(0, 1, 0, 0, 1, 1, 0, 0, 1, 0)"
0.40274603858614205,"(0, 1, 0, 0, 1, 1, 0, 0, 1, 1)"
0.424934552775026,"(0, 1, 0, 0, 1, 1, 0, 1, 0, 0)"
0.4171445366400658,"(0, 1, 0, 0, 1, 1, 0, 1, 0, 1)"
0.38918465585652307,"(0, 1, 0, 0, 1, 1, 0, 1, 1, 0)"
0.38139463972156273,"(0, 1, 0, 0, 1, 1, 0, 1, 1, 1)"
0.41098296905686355,"(0, 1, 0, 0, 1, 1, 1, 0, 0, 0)"
0.40319295292190327,"(0, 1, 0, 0, 1, 1, 1, 0, 0, 1)"
0.3752330721383606,"(0, 1, 0, 0, 1, 1, 1, 0, 1, 0)"
0.36744305600340027,"(0, 1, 0, 0, 1, 1, 1, 0, 1, 1)"
0.3896315701922843,"(0, 1, 0, 0, 1, 1, 1, 1, 0, 0)"
0.381841554057324,"(0, 1, 0, 0, 1, 1, 1, 1, 0, 1)"
0.35388167327378134,"(0, 1, 0, 0, 1, 1, 1, 1, 1, 0)"
0.346091657138821,"(0, 1, 0, 0, 1, 1, 1, 1, 1, 1)"
0.5359040839044575,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0)"
0.5281140677694973,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 1)"
0.5001541869859546,"(0, 1, 0, 1, 0, 0, 0, 0, 1, 0)"
0.4923641708509943,"(0, 1, 0, 1, 0, 0, 0, 0, 1, 1)"
0.5145526850398782,"(0, 1, 0, 1, 0, 0, 0, 1, 0, 0)"
0.506762668904918,"(0, 1, 0, 1, 0, 0, 0, 1, 0, 1)"
0.47880278812137533,"(0, 1, 0, 1, 0, 0, 0, 1, 1, 0)"
0.47101277198641506,"(0, 1, 0, 1, 0, 0, 0, 1, 1, 1)"
0.5006011013217158,"(0, 1, 0, 1, 0, 0, 1, 0, 0, 0)"
0.4928110851867554,"(0, 1, 0, 1, 0, 0, 1, 0, 0, 1)"
0.4648512044032128,"(0, 1, 0, 1, 0, 0, 1, 0, 1, 0)"
0.4570611882682526,"(0, 1, 0, 1, 0, 0, 1, 0, 1, 1)"
0.47924970245713655,"(0, 1, 0, 1, 0, 0, 1, 1, 0, 0)"
