,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.058399605208086194,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.15608087832453504,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.19092802170898615,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.10725771600273212,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.19483857621614636,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.2143756900977822,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.3035684612276295,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.10141487991818064,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.26163209990714953,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.22330234596529439,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.2513244673757869,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.2113258588221975,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.32555878050060644,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.31033221669403416,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.39419542671772567,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.10515648858669514,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.21736729791894674,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.2645222540660006,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.31188287131931647,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.2063729346629392,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.31995990949263137,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.22799911842730597,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.3313406671871314,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.1887345770395556,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.2928083881763613,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.31113745914812596,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.3818800237564183,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.29822018277766044,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.3502890367823538,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.3977170112268552,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.5214280573104383,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.15342434755147286,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.13839204602431876,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.17713710596519006,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.31417342177404295,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.2745927000089655,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.25833154015673837,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.27493649993308783,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.37140249505788037,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.209294722926902,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.3235077769966476,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.2240724393054879,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.3706264679686491,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.33331099947745685,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.4030575866663058,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.3619723795757463,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.5128553585580836,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.19745717219172554,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.2522985037635863,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.3057151641336076,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.45243186471961516,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.26978158256419643,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.44002580084132187,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.39796345464132454,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.5066088465988694,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.3951149258675162,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.2817824660218284,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.3292142179170836,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.4695077541577936,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.39515042190840394,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.4970264956688639,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.5254726440899531,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.5692181780863309,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,0.05141048566022263,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.19785032950497988,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.2350458845043561,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,0.2707125073663479,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.21268372153909093,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.32098273702458097,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
