,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.12578548098936929,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.06438644412029731,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.17271445267229923,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.10121672486788294,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.27336199323024357,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.20955617067689866,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.30157343445489365,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.1207500944788051,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.2117663190163669,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.15930554938026703,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.4094517681648152,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.23109286420274078,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.2674807400786092,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.22786149322645033,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.39539762512067506,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.054485147121852734,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.18224409364217298,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.1409334928790304,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.301382625130652,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.21074160060399233,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.41732558439060646,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.3483249099836532,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.44417900554551315,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.24017531806312914,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.22037052297971954,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.2936596239602533,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.3751171371181826,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.31817337475244245,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.35164416965535494,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.48265659013721707,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.37529283288865184,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.07312461330664971,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.13243990655510574,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.14026705887240112,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.33230344724412386,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.25208331171655696,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.3237202808333653,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.20929369676491022,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.486525937849562,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.3107261905304437,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.29451053013964323,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.3475743850196181,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.3413073855684164,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.32051027381113223,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.3656102934960819,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.32633249525135244,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.5788946285211143,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.2116393268594609,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.23775300958803397,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.3299044429558383,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.48605175412837354,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.3644804903864417,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.34868256352668614,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.4027419042014598,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.454654597197661,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.21415451028622162,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.29185580978811815,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.506767382336266,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.522022420824901,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.3458681305576015,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.399103803823038,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.55571830479283,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.47245758232979485,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,0.05007990617904006,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.235028354558177,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.20345817309100206,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,0.35147103122027556,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.18509698328280177,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.2806340084075374,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
0001000110,0.2518625961722347,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",0
0001000111,0.46883246131197587,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",0
0001001000,0.32433142959621625,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0
0001001001,0.3269318470197222,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",0
0001001010,0.35265509976902815,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0
0001001011,0.23737011638462216,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",0
0001001100,0.3614011812676564,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",0
0001001101,0.43211869742879827,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",0
0001001110,0.2826675054782395,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)",0
0001001111,0.4303629750554208,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)",0
0001010000,0.19866488636689655,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0
0001010001,0.22556008208646894,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)",0
0001010010,0.17980234399866116,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)",0
0001010011,0.38438981303949715,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)",0
0001010100,0.3742497371763822,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",0
0001010101,0.3997131417033948,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)",0
0001010110,0.38123292933250646,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)",0
0001010111,0.4413826227837028,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)",0
0001011000,0.22109997816292604,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)",0
0001011001,0.28362796492293113,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)",0
0001011010,0.4800945400165968,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",0
0001011011,0.5239736080874601,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",0
0001011100,0.405802416318627,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)",0
0001011101,0.555278243748393,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)",0
0001011110,0.4183034688697728,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)",0
0001011111,0.6412445396459973,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)",0
0001100000,0.20288020785008443,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0
0001100001,0.24411834535845733,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)",0
0001100010,0.36610300130527995,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 0)",0
0001100011,0.5558436797797255,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 1)",0
0001100100,0.3699659480101135,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0)",0
0001100101,0.3040402846107656,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 1)",0
0001100110,0.34290425799515006,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0)",0
0001100111,0.5218895060114802,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1)",0
0001101000,0.403199271309697,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0
0001101001,0.4237287102294881,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 1)",0
0001101010,0.4846760913114789,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0
0001101011,0.4954258505680719,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 1)",0
0001101100,0.42672951351153243,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 0)",0
0001101101,0.5438009799914811,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 1)",0
0001101110,0.49515248654247307,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 0)",0
0001101111,0.6093163910099122,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 1)",0
0001110000,0.3797195028506194,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0)",0
0001110001,0.36120553987702453,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 1)",0
0001110010,0.3082503602505987,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 0)",0
0001110011,0.6335439585240561,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 1)",0
0001110100,0.4053540952510402,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 0)",0
0001110101,0.5127841190025668,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 1)",0
0001110110,0.5332510251649063,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 0)",0
0001110111,0.6199097415951534,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 1)",0
0001111000,0.513286009210149,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0)",0
0001111001,0.5622305575444203,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 1)",0
0001111010,0.391063575972052,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 0)",0
0001111011,0.5964462116664228,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 1)",0
0001111100,0.5410996541435877,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0
0001111101,0.6028489775310198,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 1)",0
0001111110,0.5700134799907569,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 0)",0
0001111111,0.7824300906048274,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 1)",0
0010000000,0.051875259388910085,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",0
0010000001,0.286580467440326,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 1)",0
0010000010,0.1585283296637292,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",0
0010000011,0.22964009844566446,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 1)",0
0010000100,0.2869378943280294,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",0
0010000101,0.22308774810772217,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 1)",0
0010000110,0.31847959439480933,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0)",0
0010000111,0.4157517601742788,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 1)",0
0010001000,0.17374920997674373,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",0
0010001001,0.30652175624231737,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 1)",0
0010001010,0.3367039748778354,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 0)",0
0010001011,0.48261105560061557,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 1)",0
0010001100,0.32390696770718463,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 0)",0
0010001101,0.3537010991469107,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 1)",0
0010001110,0.43539442845035065,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0)",0
0010001111,0.5083953580773538,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 1)",0
0010010000,0.16831521116396989,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0)",0
0010010001,0.35099142167083625,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 1)",0
0010010010,0.24642426359627773,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 0)",0
0010010011,0.4025863108971779,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 1)",0
0010010100,0.2142975749768341,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0
0010010101,0.49514856762175646,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 1)",0
0010010110,0.41165133895290146,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 0)",0
0010010111,0.4753214224127284,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 1)",0
0010011000,0.2587819996712507,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 0)",0
0010011001,0.29522964042040817,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 1)",0
0010011010,0.46907442227288626,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 0)",0
0010011011,0.6323853223050973,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 1)",0
0010011100,0.37344923622372184,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0
0010011101,0.46599484476478936,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 1)",0
0010011110,0.38192859347663133,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 0)",0
0010011111,0.4685399929323374,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 1)",0
0010100000,0.2297118721963552,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0)",0
0010100001,0.25469023696067156,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 1)",0
