,0001110011,0101001001,0110011011,1000010110,1010001111,1011000111,1111111111
0001110011,0,0,0,0,0,0,10
0101001001,0,0,0,0,0,0,10
0110011011,0,0,3,0,0,0,7
1000010110,0,0,0,1,0,0,9
1010001111,0,0,0,0,4,1,5
1011000111,0,0,0,0,0,1,9
1111111111,0,0,0,0,0,0,10
