,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.02127550804039092,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.16853955720958627,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.14012450766736473,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.05267217807155865,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.14135411043006524,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.22377467968301284,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.2586139824601182,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.055574134073911874,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.10295855595839458,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.27632390294937614,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.2557209502862681,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.1748697140832285,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.26963965257484573,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.22592120886741976,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.35624571404336247,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.09164570585980833,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.12631716665679327,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.09644006303528227,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.39404236678176136,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.13849664369052417,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.344631621016797,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.23662198107483717,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.28703119237368124,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.2008574148482435,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.23148351013833543,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.3321578873146968,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.609971735402822,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.34786404447226704,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.3388145547547625,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.499825455949065,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.610844389636577,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.0961753970963751,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.12611663196389705,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.33748962241176916,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.35717115223970697,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.28915773170650505,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.4543911565889435,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.2361050283315555,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
