,0101101001,0110111000,1000011110,1001100110,1010111110,1110101110,1111000001,1111111111
0101101001,0,0,0,0,0,0,0,10
0110111000,0,0,0,0,0,0,0,10
1000011110,0,0,0,0,0,0,0,10
1001100110,0,0,0,1,0,0,0,9
1010111110,0,0,0,0,0,0,0,10
1110101110,0,0,0,0,0,0,0,10
1111000001,0,0,0,0,0,0,1,9
1111111111,0,0,0,0,1,0,0,9
