,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.13077754395077237,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.12535917818278927,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.27076888955121037,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.085876477764839,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.21733177965233802,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.20597771951459298,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.25203184913659127,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.07859403082553931,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.23463168614994434,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.22308456144019914,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.26967267367792835,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.20419909764215544,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.3531271669371081,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.24271344593085625,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.4156221411542777,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.15495498388392207,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.12066376959118846,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.22111579917357987,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.3387656405436797,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.11840295803943228,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.44754147435995084,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.3208704940195329,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.3951229856575389,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.1633855232876885,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.36716114607493844,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.28667745202712647,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.43846222366308363,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.2648211923620245,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.4529622062739182,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.35381709169587156,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.5378570488778774,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.07018216720622872,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.18539442027494107,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.2558199961959459,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.31871176291379966,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.19183067028536943,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.29850000139716437,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.23259365521474107,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.3894672781903661,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.16837903996174997,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.2822161317037237,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.3172934466129222,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.32566783408806854,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.2236723864707561,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.33960749504255655,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.43118926552103737,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.45400611459746115,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.2495650517473806,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.2908002581044149,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.31998254820692895,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.3472166270659993,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.3166551685790834,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.4148002736606176,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.4118092806893807,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.499652044145328,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.25912181284752744,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.398849427635983,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.356588519571885,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.5428428252245339,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.36902561983423043,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.5089174407821238,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.5330165775893798,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.5282004238586717,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,0.15631401687315036,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.22308339165197033,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.18639811497682018,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,0.2875417561399788,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.1339284125657106,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.356514456426428,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
0001000110,0.24550331241564863,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",0
0001000111,0.347188304888707,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",0
0001001000,0.21846149845626733,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0
0001001001,0.24839582662807366,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",0
0001001010,0.2417977187172225,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0
0001001011,0.3450974306980007,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",0
0001001100,0.32819228545337087,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",0
0001001101,0.4086040093306304,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",0
0001001110,0.38298654875542254,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)",0
0001001111,0.4493039918630296,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)",0
0001010000,0.261884074937472,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0
0001010001,0.2305937485879049,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)",0
0001010010,0.2532037574307139,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)",0
0001010011,0.3050509914378457,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)",0
0001010100,0.31979283781464873,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",0
0001010101,0.42469147590490963,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)",0
0001010110,0.35702343027514516,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)",0
0001010111,0.452618927105515,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)",0
0001011000,0.26030834403083697,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)",0
0001011001,0.3760179082661559,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)",0
0001011010,0.4157435403947146,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",0
0001011011,0.5106206859344216,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",0
0001011100,0.46678388248933933,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)",0
0001011101,0.4910014921717806,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)",0
0001011110,0.4841750871776002,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)",0
0001011111,0.5971291238320425,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)",0
0001100000,0.2656139373899795,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0
0001100001,0.3569787463107117,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)",0
0001100010,0.3764295479128722,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 0)",0
0001100011,0.4009617364441323,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 1)",0
0001100100,0.325366996159702,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0)",0
0001100101,0.4379223532784582,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 1)",0
0001100110,0.40695774126214174,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0)",0
0001100111,0.5098838651656844,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1)",0
0001101000,0.26593585378017204,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0
0001101001,0.4064063802251847,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 1)",0
0001101010,0.3987920315838849,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0
0001101011,0.5508095536296956,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 1)",0
0001101100,0.4296215479288791,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 0)",0
0001101101,0.5316829304615156,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 1)",0
0001101110,0.5417724573102154,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 0)",0
0001101111,0.6010060452670015,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 1)",0
0001110000,0.2766455689605892,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0)",0
0001110001,0.3808887407382127,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 1)",0
0001110010,0.29706765838715193,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 0)",0
0001110011,0.4615867213019212,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 1)",0
0001110100,0.459493410306927,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 0)",0
0001110101,0.4602767488011391,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 1)",0
0001110110,0.5293441840793972,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 0)",0
0001110111,0.609071286782097,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 1)",0
0001111000,0.3778624418125273,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0)",0
0001111001,0.5737525524118525,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 1)",0
0001111010,0.5400859246335075,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 0)",0
0001111011,0.49016986269801077,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 1)",0
0001111100,0.5652620280090523,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0
0001111101,0.6337146961889706,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 1)",0
0001111110,0.6151006516901505,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 0)",0
0001111111,0.7121859059218447,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 1)",0
0010000000,0.09426237473135209,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",0
0010000001,0.21056288509138305,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 1)",0
0010000010,0.21642492423621873,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",0
0010000011,0.32787364823660925,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 1)",0
0010000100,0.23883180347502583,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",0
0010000101,0.3549312296448469,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 1)",0
0010000110,0.26736665878290494,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0)",0
0010000111,0.5007756561715857,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 1)",0
0010001000,0.17259475395334145,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",0
0010001001,0.2761506022318157,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 1)",0
0010001010,0.26057670308523573,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 0)",0
0010001011,0.3748916391943687,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 1)",0
0010001100,0.30704849559830216,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 0)",0
0010001101,0.3731928140600885,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 1)",0
0010001110,0.46872245412906716,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0)",0
0010001111,0.5637767701801804,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 1)",0
0010010000,0.28604428339048626,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0)",0
0010010001,0.3251337582096993,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 1)",0
0010010010,0.3398857617846641,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 0)",0
0010010011,0.4544334645266227,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 1)",0
0010010100,0.346220919188981,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0
0010010101,0.41718485217625423,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 1)",0
0010010110,0.3958174137842542,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 0)",0
0010010111,0.47190318547176235,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 1)",0
0010011000,0.27988705566772226,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 0)",0
0010011001,0.404689811651657,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 1)",0
0010011010,0.39897968106557813,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 0)",0
0010011011,0.5054864311131855,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 1)",0
0010011100,0.31624975949405193,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0
0010011101,0.5270736428109453,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 1)",0
0010011110,0.45985487468924824,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 0)",0
0010011111,0.5659601581513543,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 1)",0
0010100000,0.18031025571450765,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0)",0
0010100001,0.4224239726111444,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 1)",0
0010100010,0.28024573339658093,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 0)",0
0010100011,0.37575712788340293,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 1)",0
0010100100,0.22495272028244548,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 0)",0
0010100101,0.4110553100501058,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 1)",0
0010100110,0.38328793925642124,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 0)",0
0010100111,0.46229043300322714,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 1)",0
0010101000,0.3554558409032869,"(0, 0, 1, 0, 1, 0, 1, 0, 0, 0)",0
0010101001,0.4080372209182129,"(0, 0, 1, 0, 1, 0, 1, 0, 0, 1)",0
0010101010,0.4079970364892088,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 0)",0
0010101011,0.5639480906486096,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 1)",0
0010101100,0.38834912407356736,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 0)",0
0010101101,0.49741373703581115,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 1)",0
0010101110,0.44699783674378457,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 0)",0
0010101111,0.5999228636031202,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 1)",0
0010110000,0.3145708364799797,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 0)",0
0010110001,0.42517558732795263,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 1)",0
0010110010,0.3789386324260605,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 0)",0
0010110011,0.34410143048764197,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 1)",0
0010110100,0.3530981588140727,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 0)",0
0010110101,0.5381117800065398,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 1)",0
0010110110,0.5494451046768145,"(0, 0, 1, 0, 1, 1, 0, 1, 1, 0)",0
0010110111,0.5355044333469813,"(0, 0, 1, 0, 1, 1, 0, 1, 1, 1)",0
0010111000,0.4231678333111597,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 0)",0
0010111001,0.5466402065115574,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 1)",0
0010111010,0.533958483363541,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 0)",0
0010111011,0.5638620987651995,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 1)",0
0010111100,0.5118619965341193,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 0)",0
0010111101,0.6362585810728717,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 1)",0
0010111110,0.5725611963670321,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 0)",0
0010111111,0.7433359433759215,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 1)",0
0011000000,0.1543037753073629,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0)",0
0011000001,0.22979198770364642,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 1)",0
0011000010,0.2942226160086805,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 0)",0
0011000011,0.35805635198514196,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 1)",0
0011000100,0.307685001319995,"(0, 0, 1, 1, 0, 0, 0, 1, 0, 0)",0
0011000101,0.35832884856311736,"(0, 0, 1, 1, 0, 0, 0, 1, 0, 1)",0
0011000110,0.4349726815575562,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 0)",0
0011000111,0.4884944379776768,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 1)",0
0011001000,0.39697841988135707,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0)",0
0011001001,0.3522789662447067,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 1)",0
0011001010,0.4742784720899449,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 0)",0
0011001011,0.5334194643877871,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 1)",0
0011001100,0.44954484622945334,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 0)",0
0011001101,0.5050413598875223,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 1)",0
0011001110,0.4856843774777493,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 0)",0
0011001111,0.6085221925206775,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 1)",0
0011010000,0.33860662569610167,"(0, 0, 1, 1, 0, 1, 0, 0, 0, 0)",0
0011010001,0.3090778107620529,"(0, 0, 1, 1, 0, 1, 0, 0, 0, 1)",0
0011010010,0.363349167920747,"(0, 0, 1, 1, 0, 1, 0, 0, 1, 0)",0
0011010011,0.4597277430485939,"(0, 0, 1, 1, 0, 1, 0, 0, 1, 1)",0
0011010100,0.3869430607675591,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 0)",0
0011010101,0.41495946062370703,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 1)",0
0011010110,0.5334130244709905,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 0)",0
0011010111,0.5009902630605815,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 1)",0
0011011000,0.4588697462294925,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 0)",0
0011011001,0.520576476238097,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 1)",0
0011011010,0.47132233096074705,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 0)",0
0011011011,0.6320725908341689,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 1)",0
0011011100,0.501147194755329,"(0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0
0011011101,0.5834710182800142,"(0, 0, 1, 1, 0, 1, 1, 1, 0, 1)",0
0011011110,0.609902694778716,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 0)",0
0011011111,0.6596124133143372,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 1)",0
0011100000,0.27290349315249485,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 0)",0
0011100001,0.46113224263021907,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 1)",0
0011100010,0.40159911099769413,"(0, 0, 1, 1, 1, 0, 0, 0, 1, 0)",0
0011100011,0.49834872229332594,"(0, 0, 1, 1, 1, 0, 0, 0, 1, 1)",0
0011100100,0.46025006046235145,"(0, 0, 1, 1, 1, 0, 0, 1, 0, 0)",0
0011100101,0.47882412251895756,"(0, 0, 1, 1, 1, 0, 0, 1, 0, 1)",0
0011100110,0.5184098612991894,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 0)",0
0011100111,0.6538908419085376,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 1)",0
0011101000,0.44802713325471566,"(0, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0
0011101001,0.5617844601250428,"(0, 0, 1, 1, 1, 0, 1, 0, 0, 1)",0
0011101010,0.5259920380633484,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 0)",0
0011101011,0.6807956176789629,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 1)",0
0011101100,0.4725761328159308,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 0)",0
0011101101,0.49692975663962907,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 1)",0
0011101110,0.5995283281632177,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0)",0
0011101111,0.6769190730107596,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 1)",0
0011110000,0.43620631921586517,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 0)",0
0011110001,0.4957091994442218,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 1)",0
0011110010,0.38859318905650814,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 0)",0
0011110011,0.6327084385606808,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 1)",0
