,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.10283825639104113,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.11365610913622587,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.30146356220344506,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.06893888899522241,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.10928405073907024,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.21616088334986072,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.28896046470069536,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.08274752321164774,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.24470640900059953,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.17924067742223518,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.2841477575383118,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.223437376687057,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.28445474632933276,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.16922378190494217,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.3830218679915197,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.1578906439513657,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.15306689740321877,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.1322644602880005,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.3566317360103935,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.17526733459626137,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.22583680538885711,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.3207520988742105,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.35383522140576273,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.16990146883168275,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.23210242329813602,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.32326228713061284,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.5209327300089291,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.3499483111317493,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.2847140937954287,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.44639991142924096,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.6120417981849543,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.05791990134826543,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.19442533161979345,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.15324838492236967,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.2511688689355306,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.2940866828348156,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.27764322137047687,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.3099508191265611,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.47020849018471156,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.16005904523022774,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.3099488656967397,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.3110072838955692,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.46369587551140223,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.3089254168599602,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.3567349639465546,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.4660849144120623,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.5500929030736005,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.2129695734717818,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.3649840538660418,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.25666175550326426,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.5469675362366946,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.3785124601800862,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.37836988189148096,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.4164536260801973,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.523664090669901,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.336353063729994,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.4535440058369201,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.4236579432216238,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.47054442251644535,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.35031174970156953,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.5922904426082451,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.4444188386900466,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.5309483163740131,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,0.074348483663624,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.15372470043493774,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.09021638990854203,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,0.2769843113050976,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.1703031373338757,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.2868279565079223,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
0001000110,0.3293402730833237,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",0
0001000111,0.28231935088634386,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",0
0001001000,0.1996698194770803,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0
0001001001,0.2260020239183096,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",0
0001001010,0.27609363357020467,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0
0001001011,0.43256510836381246,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",0
0001001100,0.27065684070453033,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",0
0001001101,0.361176766111095,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",0
0001001110,0.40674546377441523,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)",0
0001001111,0.5006534061631639,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)",0
0001010000,0.11504666117105078,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0
0001010001,0.33740082523188125,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)",0
0001010010,0.31047901100350744,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)",0
0001010011,0.43662994753692774,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)",0
0001010100,0.3851488516602199,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",0
0001010101,0.4215562479663909,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)",0
0001010110,0.366266249893074,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)",0
0001010111,0.6757730762435323,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)",0
0001011000,0.4204475694369511,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)",0
0001011001,0.4106572250760663,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)",0
0001011010,0.4092565574716116,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",0
0001011011,0.46523937991473524,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",0
0001011100,0.48668878517920067,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)",0
0001011101,0.29940923276769954,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)",0
0001011110,0.5403377605632902,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)",0
0001011111,0.7036949322465375,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)",0
0001100000,0.1537583611718919,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0
0001100001,0.24543825529590585,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)",0
0001100010,0.2661253398178409,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 0)",0
0001100011,0.43997150830383036,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 1)",0
0001100100,0.39720633883644874,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0)",0
0001100101,0.4731000610231907,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 1)",0
0001100110,0.28730422556703494,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0)",0
0001100111,0.6041006174301801,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1)",0
0001101000,0.30134730891325895,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0
0001101001,0.3354513085663566,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 1)",0
0001101010,0.314101032939109,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0
0001101011,0.6735907537665398,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 1)",1
0001101100,0.49001406852761153,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 0)",0
0001101101,0.5996010323919931,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 1)",0
0001101110,0.5652450720131881,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 0)",0
0001101111,0.6224001919385465,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 1)",0
0001110000,0.35081291721978686,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0)",0
0001110001,0.4680225868877179,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 1)",0
0001110010,0.3831896861431422,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 0)",0
0001110011,0.5453253995844907,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 1)",0
0001110100,0.4306799120270581,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 0)",0
0001110101,0.5609655011711883,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 1)",0
0001110110,0.34406198548724043,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 0)",0
