,0010011110,0101111001,0110111101,1000011100,1000101111,1010001000,1100101011,1100110011,1101010000,1111101100,1111111111
0010011110,1,0,3,1,0,0,0,0,0,0,5
0101111001,0,0,1,0,0,0,1,0,0,0,8
0110111101,0,0,3,0,0,0,0,0,0,0,7
1000011100,0,0,0,0,4,0,0,0,0,0,6
1000101111,0,0,0,0,5,0,0,0,0,0,5
1010001000,1,0,3,0,3,0,1,0,0,0,2
1100101011,0,0,0,0,1,0,1,1,0,0,7
1100110011,0,0,1,0,6,0,0,0,0,0,3
1101010000,0,0,0,0,1,0,0,1,0,0,8
1111101100,0,0,2,0,4,0,0,0,0,0,4
1111111111,0,0,2,0,0,0,0,0,0,0,8
