,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.16012001615896362,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.058346439311949376,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.18044625788855864,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.12075960644687986,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.1978725935578825,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.2001615679432639,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.3498673924109369,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.0681172740901814,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.1940716339917846,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.08635209132261008,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.38947138507899637,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.16706981869354015,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.3100782588503532,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.2308495125782864,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.4257320161656961,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.06731993164382276,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.19861729135277195,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.14840166928884305,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.31143453375298547,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.18912383902510024,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.36921743043325483,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.321241083982947,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.35923093873702466,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.16647570052840208,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.29073909364028117,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.2864904484042826,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.4044231433762907,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.3711237763736549,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.42404724445577857,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.3830384548859356,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.5525193962957285,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.05825538338692867,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.14539220559297997,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.19463367966818496,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.36511544660277434,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.23981785723427504,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.3130145495797454,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.3006839012819697,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.37583610584447363,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.16946339213689376,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.42078422572449325,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.4197969235584707,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.4393260886936765,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.3787040156229106,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.3689303203476443,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.4362187037669734,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.505842144484774,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.3065802960835082,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.3239693241102972,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.27057056697190685,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.48384985983930784,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.2519824966044173,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.4335791637463131,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.4462350758270104,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.4603958995774051,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.2806301135987776,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.43357246963046936,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.4261619453765354,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.43302890097835095,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.40702198710802573,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.4846592087349984,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.5294344505115076,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.5845490184107571,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,0.12744620204842627,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.21138474423213888,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.1256746867306872,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
