,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.10344617862454747,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.048811948438129735,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.24798496010804455,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.14065469802581204,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.27947924521724576,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.25899443524938603,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.2829179417255795,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.03112416860767767,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.16931297042431012,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.2479489170332153,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.4018482242275555,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.19101655476449914,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.42360745440627,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.20061698055354776,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.49264377439410323,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.2312571298432899,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.15746497509680418,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.11573035911086876,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.1770460294273002,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.1358335832953774,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.35112508737554693,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.2846454994091761,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.4500927387339383,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.28791744982698375,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.23020483421827087,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.26258996942801205,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.4325226532766598,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.23991694074168646,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.4132369076406114,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.2953706361816123,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.4898885635578106,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.14776525468297014,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
