,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.09642481250120424,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.056893397220114474,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.06731440746201486,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.08367541546662478,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.08560952215512718,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.25160075750272015,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.424662689698481,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.04371290530846924,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.04844355009476859,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.12188594982462717,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.25045801311625415,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.1186811352244832,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.5349884684909987,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.1731036769982631,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.3161087424439372,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.2750584730729018,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.2269682586917926,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.12150749899176398,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.46333704010284604,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.09586307091986866,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.3140215723977945,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.4036080280212481,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.2957049408516942,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.05359880499294633,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.22600342991608421,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.4476460085026325,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.3833325247989634,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.5089189011890474,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.4339715632336727,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.4855365527444552,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.40381846953169676,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.03770284722897454,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
