,0011000101,1001111011,1010101111,1011001100,1011011110,1100100010,1111111111
0011000101,0,0,0,2,0,0,8
1001111011,0,0,1,0,1,0,8
1010101111,0,2,6,0,0,0,2
1011001100,2,3,2,0,0,0,3
1011011110,0,3,1,0,0,0,6
1100100010,0,1,0,0,0,1,8
1111111111,0,2,0,0,3,0,5
