,0101001111,1000000111,1010011110,1011010010,1100101110,1101101001,1110100001,1111111111
0101001111,3,0,0,0,0,0,0,7
1000000111,0,2,0,0,0,0,0,8
1010011110,0,0,0,0,0,0,0,10
1011010010,0,0,0,0,0,0,0,10
1100101110,0,0,0,0,2,0,0,8
1101101001,1,1,0,0,0,0,1,7
1110100001,0,0,0,0,0,0,1,9
1111111111,0,0,0,0,0,0,0,10
