,0000001100,0001001110,0100111101,0111001111,0111011001,1000011101,1010101001,1011001110,1110011000,1111011010,1111111111
0000001100,1,0,1,1,0,0,0,0,0,0,7
0001001110,1,1,0,1,0,0,0,0,0,0,7
0100111101,1,0,2,1,0,0,0,0,0,0,6
0111001111,0,1,1,3,0,0,0,0,0,0,5
0111011001,0,0,0,1,0,0,0,0,0,1,8
1000011101,1,0,0,0,0,3,0,0,0,0,6
1010101001,0,0,0,0,0,0,0,0,0,0,10
1011001110,0,2,0,1,0,0,0,0,0,0,7
1110011000,0,0,1,2,1,1,0,0,0,0,5
1111011010,0,0,0,2,1,0,0,0,0,0,7
1111111111,0,0,0,1,0,0,0,0,0,0,9
