,0001000111,0100011110,0110111000,0111110011,1000000100,1001010100,1100100010,1110011100,1111111111
0001000111,1,0,0,0,0,0,0,0,9
0100011110,0,2,0,0,0,0,0,0,8
0110111000,0,0,0,0,0,0,0,0,10
0111110011,1,0,1,3,0,0,0,0,5
1000000100,1,0,0,0,0,0,0,0,9
1001010100,2,0,0,0,1,0,0,0,7
1100100010,0,0,0,0,0,0,1,0,9
1110011100,0,0,0,0,0,0,1,0,9
1111111111,0,0,0,2,0,0,0,0,8
