,0000100100,0011011101,0110001010,0111000111,1001110101,1010110011,1111000101,1111111001,1111111111
0000100100,2,0,0,1,0,0,0,0,7
0011011101,0,1,0,3,0,0,0,0,6
0110001010,0,0,0,8,0,0,0,0,2
0111000111,0,0,0,4,0,0,1,0,5
1001110101,0,0,0,0,1,1,0,0,8
1010110011,0,0,0,0,0,0,0,0,10
1111000101,0,0,0,4,0,0,0,0,6
1111111001,0,0,0,0,0,0,0,0,10
1111111111,0,0,0,0,0,0,0,1,9
