,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.08545034611088517,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.09867066084549249,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.2354793823740931,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.07036071686369323,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.25897556449474446,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.27531106536893285,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.40675006959739646,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.1368527578989978,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.16414485122308498,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.22943906281634693,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.26969373379785966,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.14272351390344032,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.4041515361031021,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.32929483695455,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.3522775524211177,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.16361242330821466,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.23756515004722215,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.24760841257529437,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.3703478770670902,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.18643463053937803,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.2691238472618295,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.22623531974602257,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.4555365128491214,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.17890710948672572,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.39829881844651793,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.1926992687292478,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.4025944705388123,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.3225110778250287,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.33771530827970364,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.3395177441437959,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.4553454453988941,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.04801369007438934,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.2660753055948005,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.2825452226961275,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.316740953009673,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.23281403156696173,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.22755251493868428,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.29433522299088255,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.31869852205099275,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.16035713021295792,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.30440825919210845,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.3919480413016611,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.36411331138710235,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.4024136261001512,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.5734382719829215,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.3864285256967975,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.5357125287204259,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.20862694835405998,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.36075085346629987,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.34319179856721554,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.40988308850065575,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.2548234342078026,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.4316653432904477,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.4154066227948741,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.4856678660436104,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.40139553897143493,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.39498813162285745,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.3290638717542328,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.5265231289810485,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.5012226449581169,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.6478862441225339,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.46604398684812326,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.628695469611105,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,0.12233302114633632,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.23464680617825745,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.15734490979170146,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,0.23204410905872583,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.24443429533561511,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.2500048427488307,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
0001000110,0.36869971148031855,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",0
0001000111,0.3376128436744321,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",0
0001001000,0.18975537687312105,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0
0001001001,0.2869117207944487,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",0
0001001010,0.16873011345736072,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0
0001001011,0.49483613073565563,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",0
0001001100,0.3333973145801554,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",0
0001001101,0.4693213161813767,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",0
0001001110,0.3419298988601024,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)",0
0001001111,0.4293083431633974,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)",0
0001010000,0.16020205690464356,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0
0001010001,0.23007914383657735,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)",0
0001010010,0.3850062508046061,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)",0
0001010011,0.3727335631284907,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)",0
0001010100,0.32431853193922916,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",0
0001010101,0.4231976686208255,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)",0
0001010110,0.40686075139346556,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)",0
0001010111,0.4919585170416858,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)",0
0001011000,0.364551126431902,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)",0
0001011001,0.4219226765276293,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)",0
0001011010,0.3200681915170091,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",0
0001011011,0.5033314940473819,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",0
0001011100,0.42809281696560036,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)",0
0001011101,0.5041669424038275,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)",0
0001011110,0.5156718715953652,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)",0
0001011111,0.48017923171904187,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)",0
