,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.1770916445935443,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.3106224542559815,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.1828427970900044,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.1111452202614138,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.22646528233839502,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.23897659401484556,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.2521891358124293,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.08014104187028773,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.11599685475688798,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.15324927844455433,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.32958364910976123,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.28474183362757644,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.3379943383403572,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.2735860740683136,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.452820039580722,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.1557486621398174,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.31315564192943246,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.32332327660826055,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.3888283638014354,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.24719334893014483,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.28955346719123387,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.3209067676143099,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.42785829908757295,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.1987490357857786,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.2663230272821252,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.2681019662174944,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.2669907069691325,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.2382316813508116,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.33476787943031566,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.34906436940075136,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.41064525539775815,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.06143732195223767,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.24983935033568153,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.20854772017759912,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.22327801772571887,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.31177681415968317,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.3855561624651387,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.2034280490289151,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.3725456713199868,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.12488180783582725,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.2423865496602422,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.44166901308400797,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.3542860901077031,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.3754705501365765,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.5844742911807401,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.47591587501208193,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
