,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.07313525388229729,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.08979105399763276,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.18640714050442447,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.07457420208037985,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.12789117088577642,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.2329323498220629,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.3296045468319776,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.07573119056616139,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.17137674513599765,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.18120031713056695,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.17531379605587083,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.13278715178145656,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.28306036911372134,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.25316074384420795,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.4725903187091777,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.10629115292726035,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.1011312074623765,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.12294650787099158,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.1885265445755046,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.2642211447559501,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.2485264820747211,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.25976669315739503,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.46921447955035817,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.16554372522885996,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.3838927342717449,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.23375014343837253,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.2308199729272907,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.15102217533893392,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.44405223396914706,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.471189950156256,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.6504738020829441,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.05070868632495427,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.25951855463531986,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.2492848210614415,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.23172496854293106,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.2160994918197761,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.1996491737807803,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.25118296590599365,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.2632583411502524,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.25702718810037384,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
