,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.1476448575176912,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.07539039777615819,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.25593884280539403,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.1301038774256886,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.15453486188498586,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.1890204887376134,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.22777373537814016,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.09577377128880289,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.2070721433324496,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.33353926557643904,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.3865310333190764,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.17119733323483274,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.32667075481324404,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.24620068071435358,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.3384208254696249,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.08699659244003956,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.1820169024220904,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.18079759365400344,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.35368113647689714,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.21108582889919775,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.3202825342096606,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.29903350622250974,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.4420352412566649,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.22858991474035945,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.27683298795153033,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.26377195416467536,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
