,0010010011,0010111011,1000110011,1001011110,1001101001,1011100101,1100101110,1111111111
0010010011,2,2,1,0,0,0,0,5
0010111011,0,3,0,0,0,0,0,7
1000110011,0,0,0,0,0,0,0,10
1001011110,0,0,0,1,0,0,0,9
1001101001,0,0,0,0,0,0,0,10
1011100101,0,0,0,0,0,0,0,10
1100101110,0,0,0,0,0,0,0,10
1111111111,0,0,0,0,0,0,0,10
