,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.06949135783794724,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.11859154135609438,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.22727612851617895,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.10839874951447641,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.1740539199031443,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.2562376421237298,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.23200319028261807,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.09765041726694645,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.20638246341823935,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.22835271903043353,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.31405208617122266,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.20889736115967997,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.3250713095792981,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.3062894071507733,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.3866188072934272,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.07838734273834509,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.16697506461965686,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.2884165082801504,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.2888134566465152,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.24934603459718635,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.3046810415652754,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.340884177040905,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.42796727773018095,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.18031964967843406,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.3356805165225898,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.2473665763854831,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.39201009310896906,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.2993656891201196,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.3907827895822893,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.32717849503127877,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.5338898259005034,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.07198818973085501,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.21029141548319694,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.23025226621081224,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.37803517335690107,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.20165419073466978,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.26823254773727223,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.3530695687809028,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.3539059306122102,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.1439486309268394,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
