,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.030761725243861747,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.08461841031043427,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.24297545436812745,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.11568994118038951,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.09479142341929668,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.17191121416157565,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.14531999276141366,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.06408489743575503,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.1343711808590693,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.10130811280946606,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.37088176412772006,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.1706430274193023,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.3311910691209813,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.3156026423377778,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.4207340233373247,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.061224710722488175,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.07357982582259374,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.2110055869283189,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.20466776594793973,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.2534022775328279,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.2912421226615389,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.40153604823801164,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.34402407888406517,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.16752751422463047,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.28175208557122955,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.5084707022467241,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.3282072798963349,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.36893454298461104,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.36483029976045317,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.5102901509802535,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.5658534288917247,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.21605283872787176,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.2199367379136616,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.2953350363893311,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.4794935911080034,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.3293951883383808,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.4014808729262841,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.2250544678294973,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.34039625288634434,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.24553397756355688,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.410090950617495,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.267406046266067,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.47461877508061856,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.29153973214103,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.3320308305329942,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.3356040380709273,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.5996654622057958,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.133824717214389,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.1472697801641683,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.20300369597217388,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.36244332233198334,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.21427795206073344,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.4543748209114194,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.3153966256456831,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.4792850844652992,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.20372672856123822,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.3749829411876785,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.3872272247706178,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.4377596648741615,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.4125296011552103,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.5760014683817652,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.5133587370568651,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.7166938120185053,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,0.07004344160988941,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.28662366413779655,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.21655238283607564,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,0.3119676234475595,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.23262319124826525,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.3459021268645359,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
0001000110,0.26746218302591696,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",0
0001000111,0.5240248801186778,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",0
0001001000,0.2877418546206475,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0
0001001001,0.2657148102969605,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",0
0001001010,0.21615529014661528,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0
0001001011,0.2404913613267548,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",0
0001001100,0.3085519874713062,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",0
0001001101,0.5645595439280259,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",0
0001001110,0.3683101997815637,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)",0
0001001111,0.5926712646718741,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)",0
0001010000,0.21883657502008563,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0
0001010001,0.3510128688054943,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)",0
0001010010,0.30202774895289375,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)",0
0001010011,0.36533236098023447,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)",0
0001010100,0.30502582380400756,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",0
0001010101,0.33609078437703904,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)",0
0001010110,0.3874556824241923,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)",0
0001010111,0.5728088806335838,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)",0
0001011000,0.3036736234346041,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)",0
0001011001,0.36584702217709786,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)",0
0001011010,0.4289329450528817,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",0
0001011011,0.5514059693952011,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",0
0001011100,0.4010121617944304,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)",0
0001011101,0.5629274374770269,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)",0
0001011110,0.5728629434928036,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)",0
0001011111,0.5386596396420114,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)",0
0001100000,0.21611164934956686,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0
0001100001,0.22121560447740174,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)",0
0001100010,0.38524164272662853,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 0)",0
0001100011,0.46743905492959725,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 1)",0
0001100100,0.2946636303967306,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0)",0
0001100101,0.33466759765290743,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 1)",0
0001100110,0.3476509347544152,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0)",0
0001100111,0.48897233487182756,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1)",0
