,Fitness,Location,Maxima
0000000000,0.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.20509381437494195,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.264204354879002,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.2282031137780852,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.17068854579351486,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.10377657671542082,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.156078550075345,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.16525001327027183,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.1282481506889911,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.16451868118151397,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.14673421253480246,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.38219274951883636,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.2516829368465798,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.4051720161983896,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.23647772671113815,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.5053384399348172,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.05251247028919126,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.2687259688492012,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.37039515332986417,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.330017893091177,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.1931522351204246,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.5713854650875795,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",1
0000010110,0.2717132546260614,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.327656154728315,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.25965841266884715,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.36570646976511423,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.38375939914410007,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.2402164103792131,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.21701221630708206,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.4016775367662905,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.3482824820361781,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.6049653526915933,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.08021431476522924,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.13391810888134725,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.18058437703844682,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.291820998853488,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.15863803146720834,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.4175434817040414,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.38297393176170313,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.529800567670834,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.2002225533819305,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.29499985213889673,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.2971759436659216,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.3756747669904772,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.3026265439884922,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.4466570329009545,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.4702675790338602,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.515930129847878,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.20216433449095955,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.4096205237691611,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.4197378548061884,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.5615649753727829,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",1
0000110100,0.24833528839073735,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.3557942251288758,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.707518094308641,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",1
0000110111,0.4863599861982607,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.3706930610327571,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.41893130613433105,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.2439657075554558,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.504575736158167,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.35946170086663554,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.49055426834108606,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.3201318320409378,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.6957412922372869,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",1
0001000000,0.0740551348336886,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.30489182330007514,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.29299533974508946,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,0.305931101527524,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.3493175267437243,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.19002237092995894,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
0001000110,0.4252979997112039,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",0
0001000111,0.29123381580404883,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",0
0001001000,0.29264461243580886,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0
0001001001,0.2798078870931072,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",0
0001001010,0.31022039217258784,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0
0001001011,0.40766442882073983,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",0
0001001100,0.22579853446834897,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",0
0001001101,0.47763866175572156,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",0
0001001110,0.31825048977932496,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)",0
0001001111,0.5174375080115384,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)",0
0001010000,0.2760072981203482,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0
0001010001,0.19616903237924999,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)",0
0001010010,0.2653970144947471,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)",0
0001010011,0.30507271796631785,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)",0
0001010100,0.2714778174353856,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",0
0001010101,0.35305479979106025,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)",0
0001010110,0.4444912756958982,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)",0
0001010111,0.4510101103590328,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)",0
0001011000,0.16060103764940925,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)",0
0001011001,0.4279570105593334,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)",0
0001011010,0.40207137424826456,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",0
0001011011,0.48048236829088925,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",0
0001011100,0.2899311185164697,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)",0
0001011101,0.6386160973526863,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)",0
0001011110,0.530780846887221,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)",0
0001011111,0.4300043844590177,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)",0
0001100000,0.2966552081339021,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0
0001100001,0.23617487938350867,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)",0
0001100010,0.13390287684962165,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 0)",0
0001100011,0.4252285417709582,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 1)",0
0001100100,0.3411771142632629,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0)",0
0001100101,0.6318766630822252,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 1)",1
0001100110,0.3580818302817526,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0)",0
0001100111,0.4624946616405745,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1)",0
0001101000,0.22440995903386868,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0
0001101001,0.31228254807064876,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 1)",0
0001101010,0.46150647424450547,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0
0001101011,0.5550921551072301,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 1)",0
0001101100,0.48958790292281995,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 0)",1
0001101101,0.43952571800626355,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 1)",0
0001101110,0.310527989406131,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 0)",0
0001101111,0.719188769580583,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 1)",1
0001110000,0.22150793735293298,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0)",0
0001110001,0.33888883976269607,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 1)",0
