,0010111110,0011111001,1001000111,1011010110,1100000110,1100111110,1101100110,1111001011,1111111111
0010111110,1,0,0,0,0,1,0,0,8
0011111001,1,0,0,0,0,0,0,0,9
1001000111,0,0,1,0,0,0,0,0,9
1011010110,2,0,1,0,0,0,0,0,7
1100000110,0,0,0,0,0,3,1,0,6
1100111110,0,0,0,0,1,0,0,0,9
1101100110,0,0,0,0,0,0,1,0,9
1111001011,0,0,0,0,0,0,0,1,9
1111111111,0,0,0,0,0,1,0,0,9
